group_id,source_band,final_band,status,components,number_of_components,dominant_period_days,spectral_concentration,minimum_absolute_wcor,mean_absolute_wcor,singular_value_ratio,trajectory_energy_fraction
G210,high_frequency,high_frequency,accepted_cluster,"189,191,195",3,2.250616269515201,0.5401272008642595,0.768278421037435,0.8599858932286883,0.9955210026120356,0.0029392078323559
G211,high_frequency,high_frequency,singleton_candidate,190,1,2.250616269515201,0.3051723223759305,,,,0.0009824014381725
G212,high_frequency,high_frequency,accepted_cluster,"182,184",2,2.3714285714285714,0.4114799907974447,0.7719049368174655,0.7719049368174655,0.9988069982367276,0.0019843013867271
G213,high_frequency,high_frequency,singleton_candidate,180,1,2.3714285714285714,0.20579675701853767,,,,0.000995892034058
G214,high_frequency,high_frequency,singleton_candidate,186,1,2.3714285714285714,0.1348152788855093,,,,0.000987321186159
G215,high_frequency,high_frequency,accepted_cluster,"151,152",2,4.755208333333333,0.2075581031205493,0.9682095903256227,0.9682095903256227,0.9999596604173314,0.0020654108169929
G216,high_frequency,high_frequency,accepted_cluster,"166,167",2,4.051775147928994,0.2527425516307062,0.9366610045955109,0.9366610045955109,0.9995964701111911,0.0020297380629198
G217,high_frequency,high_frequency,accepted_cluster,"160,162",2,4.966455122393472,0.32865045993480047,0.8287284456077693,0.8287284456077693,0.9995082893714284,0.0020448308736235
G218,high_frequency,high_frequency,accepted_cluster,"153,154,155",3,3.2016364699006425,0.2170196514459053,0.7888628906577018,0.8206721036979648,0.9996687186998198,0.0030929955146993
G219,high_frequency,high_frequency,singleton_candidate,149,1,2.0493827160493825,0.41172544162545716,,,,0.0010359532229095
G220,high_frequency,high_frequency,accepted_cluster,"156,157,159",3,3.4474512271869098,0.28492079605924614,0.7803177112793189,0.8427176111211597,0.9986691261857435,0.0030757128807367
G221,high_frequency,high_frequency,accepted_cluster,"148,150,158",3,2.527918781725888,0.1385513135714198,0.7220973711897695,0.7868807062462627,0.9944729719926851,0.003096004836068
G222,high_frequency,high_frequency,singleton_candidate,161,1,4.966455122393472,0.09468018957323829,,,,0.0010226781021631
G223,high_frequency,high_frequency,accepted_cluster,"52,53",2,2.09163802978236,0.5045331943577464,0.9973077052974225,0.9973077052974225,0.9991930662108376,0.0026713794926771
G224,high_frequency,high_frequency,accepted_cluster,"90,95",2,2.105303612605688,0.409246694253019,0.9500038733863271,0.9500038733863271,0.9939216869603285,0.0023286013468591
G225,high_frequency,high_frequency,accepted_cluster,"80,83",2,2.043267437523312,0.46059106072870626,0.955193323020766,0.955193323020766,0.9979517245876343,0.0023746049778208
G226,high_frequency,high_frequency,accepted_cluster,"28,29",2,2.0563063063063063,0.47765096987211675,0.9973510403744553,0.9973510403744553,0.9999384805461446,0.0030276396604642
G227,high_frequency,high_frequency,accepted_cluster,"112,113,114",3,2.0578512396694215,0.49700956101551486,0.8551224982436113,0.9159513038869469,0.9990506219575026,0.0033162492577304
G228,high_frequency,high_frequency,accepted_cluster,"66,67",2,2.418543046357616,0.5601746239832673,0.9995634637999886,0.9995634637999886,0.9996414459073092,0.0025377580460105
G229,high_frequency,high_frequency,accepted_cluster,"198,199,203",3,2.4292682926829268,0.5585644953027399,0.9151468084792416,0.9469037861524633,0.9962852574232514,0.0028975421925588
G230,high_frequency,high_frequency,accepted_cluster,"70,71",2,2.3280917977050573,0.5357268493246624,0.9999355374265814,0.9999355374265814,0.9994822964380378,0.0024624254547786
G231,high_frequency,high_frequency,accepted_cluster,"64,65",2,2.6958661417322833,0.37109121370747955,0.9991100185177169,0.9991100185177169,0.9996572790935212,0.0025482405691407
G232,high_frequency,high_frequency,accepted_cluster,"91,94",2,2.3879686137750653,0.362815623112864,0.9783994215296328,0.9783994215296328,0.995022515280788,0.0023286008737002997
G233,high_frequency,high_frequency,accepted_cluster,"92,93",2,2.6839784419402255,0.46157937762958406,0.968457933695046,0.968457933695046,0.9975410791270666,0.0023280574640725
G234,high_frequency,high_frequency,accepted_cluster,"42,43",2,3.469284357188094,0.6138751119969491,0.9999954623526518,0.9999954623526518,0.9998976778560286,0.0028169144729622
G235,high_frequency,high_frequency,accepted_cluster,"44,45",2,3.3835701050030877,0.5731960829704252,0.9999812553113819,0.9999812553113819,0.9998589474556328,0.0027377235424687002
G236,high_frequency,high_frequency,accepted_cluster,"62,63",2,3.3940520446096656,0.6148553207858652,0.9998474781605126,0.9998474781605126,0.9994367112120857,0.0025655733522181
G237,high_frequency,high_frequency,accepted_cluster,"50,51",2,4.4645476772616135,0.664737718892698,0.9996782521376123,0.9996782521376123,0.9997237594019092,0.0026880085073045998
G238,high_frequency,high_frequency,accepted_cluster,"46,47",2,5.313288069835112,0.39333803612572615,0.9953992476791591,0.9953992476791591,0.9994279060054826,0.0027148904059947
G239,high_frequency,high_frequency,accepted_cluster,"40,41",2,5.058171745152355,0.5757208546765787,0.9999890568832034,0.9999890568832034,0.9996383852640152,0.0028398948514583
G240,high_frequency,high_frequency,accepted_cluster,"84,85",2,5.034926470588235,0.5477240292021238,0.9964684766452759,0.9964684766452759,0.9998241137850741,0.0023624032880569003
G241,high_frequency,high_frequency,accepted_cluster,"201,202",2,5.011893870082342,0.24507825630746094,0.9017825312018479,0.9017825312018479,0.998364669884576,0.0019291014285205
G242,high_frequency,high_frequency,accepted_cluster,"73,74",2,4.788461538461538,0.4882914391154351,0.9468199209156519,0.9468199209156519,0.9997130647958,0.0024241317847042
G243,high_frequency,high_frequency,accepted_cluster,"86,87",2,3.1978984238178634,0.5469059931340428,0.9230380396253556,0.9230380396253556,0.9995848183602911,0.0023541987858026
G244,high_frequency,high_frequency,accepted_cluster,"88,89",2,4.891071428571428,0.4937584105758785,0.9121966032865431,0.9121966032865431,0.9994487042664189,0.0023482453054488
G245,high_frequency,high_frequency,accepted_cluster,"18,19",2,6.713235294117646,0.6465857874576432,0.9940522291211971,0.9940522291211971,0.9997183618300329,0.0032893008146066003
G246,high_frequency,high_frequency,accepted_cluster,"142,143",2,6.631961259079903,0.5946042791794586,0.9938830488074002,0.9938830488074002,0.9985566722285935,0.0021095741599971
G247,high_frequency,high_frequency,accepted_cluster,"20,21",2,6.10022271714922,0.5950272730847296,0.9927146233567127,0.9927146233567127,0.9998741999922925,0.0032836789328848
G248,high_frequency,high_frequency,accepted_cluster,"30,31",2,6.039691289966924,0.5924139576202531,0.9999877570469723,0.9999877570469723,0.9997412592476469,0.0029919965110193998
G249,high_frequency,high_frequency,accepted_cluster,"122,123",2,5.973827699018539,0.43360742756335846,0.9927508445600682,0.9927508445600682,0.9993174324778176,0.0021722391997212
G250,high_frequency,high_frequency,accepted_cluster,"2,3",2,3.935344827586207,0.6075233730139713,0.9999982233605799,0.9999982233605799,0.9997974331122851,0.0045458126062457
G251,high_frequency,high_frequency,accepted_cluster,"22,23",2,3.904490377761939,0.5043384465318351,0.9999924711357455,0.9999924711357455,0.9998009822721909,0.0032232539133115997
G252,high_frequency,high_frequency,accepted_cluster,"10,11",2,4.1816793893129764,0.5257746741906849,0.999997617428511,0.999997617428511,0.9997645019759863,0.0036850573483987
G253,high_frequency,high_frequency,accepted_cluster,"24,25",2,4.309992132179386,0.5576864972022937,0.9999953384109485,0.9999953384109485,0.999884695631052,0.0031608976144081
G254,high_frequency,high_frequency,accepted_cluster,"110,111",2,4.316784869976359,0.5708036860058804,0.9315787130817008,0.9315787130817008,0.9993950859995709,0.0022248790774254
G255,high_frequency,high_frequency,accepted_cluster,"116,117",2,3.354562155541947,0.31248366772613906,0.9851804273586104,0.9851804273586104,0.9994756661856177,0.0021962146411762997
G256,high_frequency,high_frequency,singleton_candidate,115,1,4.830687830687831,0.3977479556478567,,,,0.0011030774250601
