group_id,source_band,final_band,status,components,number_of_components,dominant_period_days,spectral_concentration,minimum_absolute_wcor,mean_absolute_wcor,singular_value_ratio,trajectory_energy_fraction
G193,high_frequency,high_frequency,singleton_candidate,368,1,3.681451612903226,0.14271842531031542,,,,0.0005888463443647
G194,high_frequency,high_frequency,singleton_candidate,371,1,2.6734992679355782,0.0798669297195829,,,,0.0005830523042612
G195,high_frequency,high_frequency,accepted_cluster,"332,334",2,3.0215113072255932,0.330172426900678,0.7321857188739717,0.7321857188739717,0.9977946524445646,0.0012697491478589002
G196,high_frequency,high_frequency,singleton_candidate,335,1,3.0215113072255932,0.3715324462401308,,,,0.0006332191421999
G197,high_frequency,high_frequency,singleton_candidate,324,1,3.0215113072255932,0.1991901548077148,,,,0.0006499827204476
G198,high_frequency,high_frequency,singleton_candidate,326,1,3.0215113072255932,0.13606200981372907,,,,0.0006471615174169
G199,high_frequency,high_frequency,accepted_cluster,"349,364",2,3.9438444924406046,0.17642311326307378,0.7158064193932105,0.7158064193932105,0.9831380440773626,0.0012102821025511
G200,high_frequency,high_frequency,singleton_candidate,374,1,6.0664451827242525,0.0917726592488032,,,,0.000577100147547
G201,high_frequency,high_frequency,singleton_candidate,345,1,4.309992132179386,0.0705679094588017,,,,0.0006193556982342
G202,high_frequency,high_frequency,singleton_candidate,333,1,3.5479274611398965,0.11057551589811498,,,,0.0006342977953913
G203,high_frequency,high_frequency,singleton_candidate,337,1,5.212178877259752,0.13942744744781252,,,,0.0006293899023226
G204,high_frequency,high_frequency,accepted_cluster,"340,344",2,4.0972326103216155,0.37680295838776945,0.7705505392513318,0.7705505392513318,0.9945442265430925,0.0012465084853093
G205,high_frequency,high_frequency,singleton_candidate,350,1,4.0972326103216155,0.24222687770038698,,,,0.0006140552347659
G206,high_frequency,high_frequency,singleton_candidate,341,1,4.678052946199829,0.11606898059470731,,,,0.0006247035474551
G207,high_frequency,high_frequency,singleton_candidate,347,1,4.309992132179386,0.11961653673253478,,,,0.0006172124185328
G208,high_frequency,high_frequency,accepted_cluster,"338,342",2,3.371076923076923,0.2362595180294583,0.700396042326839,0.700396042326839,0.9945140722390449,0.0012501665085594
G209,high_frequency,high_frequency,singleton_candidate,343,1,3.371076923076923,0.07533725593176553,,,,0.0006209396611031
G210,high_frequency,high_frequency,singleton_candidate,351,1,3.371076923076923,0.08024018941350664,,,,0.0006122842059892
G211,high_frequency,high_frequency,singleton_candidate,346,1,3.371076923076923,0.09478698786838145,,,,0.0006191827870629
G212,high_frequency,high_frequency,accepted_cluster,"91,92,93",3,4.266355140186915,0.4934293162787354,0.9171062825800116,0.945680937365941,0.9992531568512685,0.0035678329333548
G213,high_frequency,high_frequency,accepted_cluster,"188,189,190",3,4.8693333333333335,0.3939105237814199,0.8770346743773113,0.9349835722606148,0.999755929108599,0.0027177103482189
G214,high_frequency,high_frequency,accepted_cluster,"86,87",2,4.891071428571428,0.5295195213096916,0.9999861532727679,0.9999861532727679,0.9998958408202164,0.0024104101377851
G215,high_frequency,high_frequency,accepted_cluster,"108,109",2,4.839222614840989,0.5720053222775576,0.9996515590587776,0.9996515590587776,0.9996544724634665,0.0022672841207550002
G216,high_frequency,high_frequency,accepted_cluster,"178,179",2,6.560479041916168,0.5459227522117881,0.9957035313944721,0.9957035313944721,0.9992802176717143,0.0018704809499286
G217,high_frequency,high_frequency,accepted_cluster,"78,79",2,6.467532467532467,0.5101405977058071,0.9940357079611551,0.9940357079611551,0.9997405220105552,0.0024745932337821
G218,high_frequency,high_frequency,singleton_candidate,137,1,6.3110599078341005,0.30698521583908966,,,,0.0010318032091022
G219,high_frequency,high_frequency,singleton_candidate,157,1,5.802966101694915,0.1332770367967275,,,,0.000994416220292
G220,high_frequency,high_frequency,accepted_cluster,"122,123",2,6.3920653442240365,0.5000980433554787,0.9984613320953173,0.9984613320953173,0.999722771832922,0.0021503215646796
G221,high_frequency,high_frequency,accepted_cluster,"120,121",2,6.864661654135339,0.3863006896007588,0.9979865048573373,0.9979865048573373,0.9999617951945116,0.0021732346892094
G222,high_frequency,high_frequency,accepted_cluster,"32,33",2,6.422039859320046,0.49347121198398336,0.9999689666554888,0.9999689666554888,0.999924318631695,0.0032324774085098
G223,high_frequency,high_frequency,accepted_cluster,"62,63",2,6.648058252427185,0.6431044157759896,0.9996307180937817,0.9996307180937817,0.9993451214129442,0.0027021647359933
G224,high_frequency,high_frequency,accepted_cluster,"14,15",2,5.5784114052953155,0.5242827217449015,0.9827814564964366,0.9827814564964366,0.9996937948479525,0.0039722352673502
G225,high_frequency,high_frequency,accepted_cluster,"102,103",2,5.456175298804781,0.5651916384065422,0.9998847705190587,0.9998847705190587,0.9999652341392327,0.0023045906834535997
G226,high_frequency,high_frequency,accepted_cluster,"74,75",2,5.538928210313448,0.47193829609698523,0.9997353529955018,0.9997353529955018,0.9996730344581184,0.0025287971327826
G227,high_frequency,high_frequency,accepted_cluster,"130,131,132,133,134",5,4.493847415914685,0.31444158107892833,0.7501782550468264,0.8647896601594283,0.9972916761324846,0.0051959736459168005
G228,high_frequency,high_frequency,accepted_cluster,"68,69",2,4.658163265306122,0.5529269076088901,0.9999455166027093,0.9999455166027093,0.9999173199277633,0.0026623818363057
G229,high_frequency,high_frequency,accepted_cluster,"80,81",2,4.584100418410042,0.5368500290116409,0.9987949655142209,0.9987949655142209,0.9998263925942821,0.0024616830815195
G230,high_frequency,high_frequency,accepted_cluster,"56,57",2,5.100558659217877,0.5514775598051469,0.9999641235668218,0.9999641235668218,0.9998733465324924,0.0027814468674148
G231,high_frequency,high_frequency,accepted_cluster,"161,162,164",3,4.7102321582115225,0.43203049056508774,0.888477159986529,0.9405164095707241,0.9971475930451377,0.0029259813143777
G232,high_frequency,high_frequency,accepted_cluster,"176,177",2,5.086350974930362,0.3995824585749914,0.9970816090688425,0.9970816090688425,0.9994433289069438,0.0018777966030472
G233,high_frequency,high_frequency,singleton_candidate,168,1,6.1968325791855206,0.2392851472559573,,,,0.000950602726915
