group_id,source_band,final_band,status,components,number_of_components,dominant_period_days,spectral_concentration,minimum_absolute_wcor,mean_absolute_wcor,singular_value_ratio,trajectory_energy_fraction
G183,subseasonal,subseasonal,accepted_cluster,"312,313",2,9.747330960854093,0.34396728152387546,0.9852773738399965,0.9852773738399965,0.9977447504272501,0.0015643010248268998
G184,subseasonal,subseasonal,accepted_cluster,"315,318",2,9.678445229681978,0.22260257275129458,0.9489751335939521,0.9489751335939521,0.9982795140137417,0.0015187716882278
G185,subseasonal,subseasonal,accepted_cluster,"319,323,324",3,9.678445229681978,0.3768347617415905,0.7418095893212182,0.8105454406234434,0.9922813589226994,0.0022480326610281997
G186,subseasonal,subseasonal,accepted_cluster,"346,347",2,19.020833333333332,0.12100042934798154,0.7396512284639811,0.7396512284639811,0.9997358254744344,0.0013470439569141
G187,subseasonal,subseasonal,accepted_cluster,"344,345",2,9.444827586206896,0.4507449339324006,0.91857957103033,0.91857957103033,0.9992617099919844,0.0013499275611425
G188,subseasonal,subseasonal,accepted_cluster,"363,364",2,9.160535117056856,0.275522411109754,0.9579860221141204,0.9579860221141204,0.9981205755610391,0.0012424150093717
G189,subseasonal,subseasonal,singleton_candidate,360,1,9.160535117056856,0.36863776291757155,,,,0.0006326048023282
G190,subseasonal,subseasonal,accepted_cluster,"61,62",2,29.934426229508194,0.48004880263452177,0.9923829517701284,0.9923829517701284,0.999794630108113,0.0076338727731796
G191,subseasonal,subseasonal,accepted_cluster,"14,15,16",3,29.294117647058822,0.5394742091296936,0.8130671528355635,0.8900195303106319,0.9884499127081874,0.021724414474366502
G192,subseasonal,subseasonal,accepted_cluster,"51,52",2,15.696275071633236,0.5294321388407716,0.9980239722868821,0.9980239722868821,0.9996857952098821,0.0082783387159704
G193,subseasonal,subseasonal,accepted_cluster,"63,64",2,15.970845481049563,0.46911860647714393,0.9997114417056799,0.9997114417056799,0.9999248461601143,0.0074541617186674
G194,subseasonal,subseasonal,accepted_cluster,"75,76",2,15.562499999999998,0.2882007407789595,0.9386129447529956,0.9386129447529956,0.9997741526435494,0.0069465446432919
G195,subseasonal,subseasonal,singleton_candidate,77,1,15.518413597733712,0.10729772115217293,,,,0.0034494627932877
G196,subseasonal,subseasonal,accepted_cluster,"73,74",2,21.48235294117647,0.39278070246562935,0.9984903530339979,0.9984903530339979,0.9989227105616121,0.0070279898727485
G197,subseasonal,subseasonal,accepted_cluster,"275,276",2,21.65217391304348,0.14927190343517044,0.9495773751792862,0.9495773751792862,0.9999221398856173,0.0019607118850388
G198,subseasonal,subseasonal,singleton_candidate,274,1,16.40119760479042,0.11512237556576799,,,,0.0009842102772182
G199,subseasonal,subseasonal,accepted_cluster,"243,244",2,22.178137651821864,0.22791471917515901,0.9909538941839584,0.9909538941839584,0.9990509755460422,0.0022844982703372
G200,subseasonal,subseasonal,singleton_candidate,228,1,22.088709677419356,0.2477146306521543,,,,0.0012648026653987
G201,subseasonal,subseasonal,accepted_cluster,"102,103",2,16.5,0.350718146510984,0.7520928909429987,0.7520928909429987,0.9986508259047334,0.005721286479114501
G202,subseasonal,subseasonal,accepted_cluster,"98,99",2,19.564285714285713,0.21350524491275402,0.8747352176413895,0.8747352176413895,0.9979980656740471,0.0057972557413212
G203,subseasonal,subseasonal,singleton_candidate,97,1,19.564285714285713,0.16550263848912697,,,,0.0029215098875124
G204,subseasonal,subseasonal,accepted_cluster,"78,79",2,28.68062827225131,0.5155079337645072,0.9873571963379665,0.9873571963379665,0.9991288974900855,0.006838406793433701
G205,subseasonal,subseasonal,accepted_cluster,"100,101",2,25.47906976744186,0.3785949621541359,0.966656233476212,0.966656233476212,0.999939288604639,0.0057355929908494
G206,subseasonal,subseasonal,accepted_cluster,"90,91",2,25.598130841121495,0.31971408528680534,0.8307433230864082,0.8307433230864082,0.9968136129895715,0.006105781173929
G207,subseasonal,subseasonal,accepted_cluster,"135,137",2,24.9,0.2722620555448046,0.9778958570706484,0.9778958570706484,0.9987463126424977,0.0045497130964044005
G208,subseasonal,subseasonal,accepted_cluster,"143,144",2,27.39,0.2570760903610348,0.9740245125560484,0.9740245125560484,0.9999866045176592,0.0042918975493759
G209,subseasonal,subseasonal,accepted_cluster,"58,59",2,24.13215859030837,0.5847664418616656,0.986501102728198,0.986501102728198,0.9961426178737436,0.007887993561950801
G210,subseasonal,subseasonal,accepted_cluster,"47,48",2,20.13970588235294,0.6461419285515847,0.9973836785971045,0.9973836785971045,0.9999276795037447,0.008671467919608801
G211,subseasonal,subseasonal,accepted_cluster,"80,81,82",3,20.440298507462686,0.28719879002944065,0.8670929804902354,0.905479520403005,0.9964145089118922,0.0100610521839838
G212,subseasonal,subseasonal,accepted_cluster,"42,43",2,17.2807570977918,0.46050075513128325,0.9090742173623158,0.9090742173623158,0.9994997580640139,0.0091823527043481
G213,subseasonal,subseasonal,accepted_cluster,"29,30,31,32",4,28.092307692307692,0.3344745120209264,0.9006420175395412,0.9451885014926383,0.9884900506887477,0.020984111139280903
G214,subseasonal,subseasonal,accepted_cluster,"33,34,35",3,20.908396946564885,0.46929395335267166,0.7032573823268895,0.8357957016491321,0.9982811278020556,0.0146155435113489
